Satellite,Code,jd_tdb,x_km,y_km,z_km
Dione,604,2459870.000000,-305482.178086,-183182.979715,125691.760791
Dione,604,2459877.000000,204901.852559,272128.396804,-162472.180475
Dione,604,2459884.000000,-83156.548694,-322445.348234,176961.247380
Dione,604,2459891.000000,-55116.409221,333416.688045,-169235.632566
Dione,604,2459898.000000,180899.137109,-299576.770117,139261.133069
Dione,604,2459905.000000,-287608.832845,228036.985009,-91403.128892
Dione,604,2459912.000000,353622.502393,-125517.486440,31287.611394
Dione,604,2459919.000000,-376701.050245,8885.781090,32035.204469
Dione,604,2459926.000000,347776.305731,111884.302394,-92458.727134
Dione,604,2459933.000000,-277733.778546,-214631.259499,139439.104859
Dione,604,2459940.000000,166664.977569,293058.139835,-169688.459815
Dione,604,2459947.000000,-39821.665933,-330582.388195,176983.236839
Dione,604,2459954.000000,-98197.643761,327182.251358,-161761.305265
Dione,604,2459961.000000,218117.183112,-280229.398111,125497.418447
Dione,604,2459968.000000,-314087.263896,197808.632634,-72995.067882
Dione,604,2459975.000000,365832.546438,-88538.645796,10741.268268
Dione,604,2459982.000000,-373307.696120,-30277.831359,52199.195079
Dione,604,2459989.000000,328901.090898,147943.811421,-109485.182674
Dione,604,2459996.000000,-246260.571041,-243136.985767,151281.129328
Dione,604,2460003.000000,126191.776587,309942.676222,-174569.541889
Dione,604,2460010.000000,4114.671139,-334203.690414,174585.564385
Dione,604,2460017.000000,-139932.730472,316521.284835,-152105.193538
Dione,604,2460024.000000,252246.602402,-257114.864721,110067.812079
Dione,604,2460031.000000,-336242.927708,164881.811037,-53600.754046
Dione,604,2460038.000000,373065.501710,-50342.912334,-9951.959325
Dione,604,2460045.000000,-364856.049492,-68955.305839,71612.667833
Dione,604,2460052.000000,305510.178926,181936.770757,-124988.085550
Dione,604,2460059.000000,-211403.402867,-268355.180817,161073.063612
Dione,604,2460066.000000,84059.792526,322599.152251,-177078.383314
Dione,604,2460073.000000,47885.226906,-333229.818340,169803.141243
Dione,604,2460080.000000,-179758.677746,301519.987029,-140368.442095
Dione,604,2460087.000000,282915.991095,-230521.093678,93159.757116
Dione,604,2460094.000000,-353770.539099,129753.891672,-33510.641836
Dione,604,2460101.000000,375162.033616,-11425.938913,-30518.267905
Dione,604,2460108.000000,-351446.968144,-106717.056280,90061.271048
Dione,604,2460115.000000,278003.741547,213373.655039,-138752.146915
Dione,604,2460122.000000,-173662.952412,-289857.603452,168641.041036
Dione,604,2460129.000000,40737.400677,330856.597563,-177172.866786
Dione,604,2460136.000000,90961.650891,-327721.719018,162719.845401
Dione,604,2460143.000000,-217082.481772,282384.031318,-126717.380875
Dione,604,2460150.000000,309757.550274,-200699.376740,74940.864204
Dione,604,2460157.000000,-366507.526619,92852.720293,-12963.903942
Dione,604,2460164.000000,372116.641582,27574.381725,-50624.403398
Dione,604,2460171.000000,-333196.888091,-143038.875511,107283.259976
Dione,604,2460178.000000,246664.436231,241946.413977,-150644.209042
Dione,604,2460185.000000,-133579.270853,-307396.565544,173908.779269
Dione,604,2460192.000000,-3183.431129,334560.913789,-174829.693446
Dione,604,2460199.000000,132896.066773,-317727.033909,153404.338876
Dione,604,2460206.000000,-251455.487671,259418.024463,-111353.158589
Dione,604,2460213.000000,332320.629827,-168138.151878,55708.495085
Dione,604,2460220.000000,-374256.419484,54615.045539,7794.351234
Dione,604,2460227.000000,364014.270402,66227.574050,-70055.070720
Dione,604,2460234.000000,-310401.304664,-177395.120195,123034.841374
Dione,604,2460241.000000,211862.123669,267257.014090,-160494.441425
Dione,604,2460248.000000,-91619.110313,-320794.232009,176830.446385
Dione,604,2460255.000000,-47012.902836,333715.865577,-170118.890997
Dione,604,2460262.000000,173004.868637,-303361.041986,141983.653763
Dione,604,2460269.000000,-282469.305419,232881.576625,-94452.140646
Dione,604,2460276.000000,350367.371857,-133303.345840,35729.409933
Dione,604,2460283.000000,-376884.968902,15630.472312,28442.562888
Dione,604,2460290.000000,350909.697052,104065.235516,-88571.733558
Dione,604,2460297.000000,-283404.250562,-209363.160968,137128.830693
Dione,604,2460304.000000,174230.880305,288874.600703,-168139.683668
Dione,604,2460311.000000,-48369.428254,-329805.958983,177335.102368
Dione,604,2460318.000000,-90236.679476,328344.456260,-163103.269956
Dione,604,2460325.000000,210705.645361,-284883.717526,128650.276480
Dione,604,2460332.000000,-309622.563885,203138.129549,-76252.755827
Dione,604,2460339.000000,363679.496180,-96597.148135,15234.856191
Dione,604,2460346.000000,-374415.966278,-23512.353543,48676.092688
Dione,604,2460353.000000,333008.883204,140411.471498,-105841.478876
Dione,604,2460360.000000,-252517.791941,-238497.465617,149363.268166
Dione,604,2460367.000000,134252.818776,306567.905460,-173505.668415
Dione,604,2460374.000000,-4532.053100,-334295.068824,175419.847356
Dione,604,2460381.000000,-132262.768603,318460.977818,-153846.821284
Dione,604,2460388.000000,245555.926862,-262530.196912,113569.390095
Dione,604,2460395.000000,-332511.790523,170699.545585,-57059.740865
Dione,604,2460402.000000,371971.575241,-58595.397723,-5448.345563
Dione,604,2460409.000000,-366849.133687,-62354.417654,68257.251930
Dione,604,2460416.000000,310599.304849,174799.508762,-121649.963565
Dione,604,2460423.000000,-218181.197342,-264334.133593,159540.178735
Dione,604,2460430.000000,92376.021998,320088.359313,-176508.006579
Dione,604,2460437.000000,39331.191737,-334239.285145,171128.241261
Dione,604,2460444.000000,-172382.562585,304239.649345,-142509.711273
Dione,604,2460451.000000,277048.325016,-236542.323137,96916.434726
Dione,604,2460458.000000,-350896.075144,135930.099312,-37087.652352
Dione,604,2460465.000000,375159.771630,-19846.053709,-26025.875610
Dione,604,2460472.000000,-354226.939698,-100364.378843,86912.058513
Dione,604,2460479.000000,283902.113609,206868.212159,-135830.259985
Dione,604,2460486.000000,-180919.199241,-286553.394041,167542.401297
Dione,604,2460493.000000,49274.360565,329185.428457,-177080.118842
Dione,604,2460500.000000,82717.579804,-329600.632055,164488.276589
Dione,604,2460507.000000,-210176.678646,285880.383828,-129236.907712
Dione,604,2460514.000000,304724.767205,-207322.965376,78946.048062
Dione,604,2460521.000000,-364503.916960,99230.008329,-16570.856842
Dione,604,2460528.000000,373249.669482,19225.300432,-46276.125681
Dione,604,2460535.000000,-336805.079465,-136959.498041,104360.884072
Dione,604,2460542.000000,253285.933795,236103.825494,-148149.063845
Dione,604,2460549.000000,-141155.705406,-304903.553487,173279.988940
Dione,604,2460556.000000,5524.920915,333807.777020,-175250.461109
Dione,604,2460563.000000,124967.380051,-320431.437449,155591.187300
Dione,604,2460570.000000,-245194.926237,263581.357703,-114174.442110
Dione,604,2460577.000000,328259.004478,-175310.022218,59917.691863
Dione,604,2460584.000000,-373115.967764,61238.487228,4136.463094
Dione,604,2460591.000000,366208.872941,58071.216661,-65911.012698
Dione,604,2460598.000000,-314812.562983,-171718.195684,120407.355761
Dione,604,2460605.000000,219256.437009,262073.382190,-158430.697874
Dione,604,2460612.000000,-99423.197432,-319073.218916,176642.728805
Dione,604,2460619.000000,-38365.153799,333890.690798,-171036.058450
Dione,604,2460626.000000,165457.895403,-306915.772365,144594.023810
Dione,604,2460633.000000,-276804.354625,237686.353041,-97564.068002
Dione,604,2460640.000000,347316.617951,-140852.622264,40046.335974
Dione,604,2460647.000000,-376661.414138,22424.280660,24781.599838
Dione,604,2460654.000000,354129.632071,96087.949903,-84624.191475
Dione,604,2460661.000000,-288457.155743,-204183.365876,134832.422880
Dione,604,2460668.000000,182207.060404,284493.274419,-166564.767995
Dione,604,2460675.000000,-56405.844519,-328858.530981,177589.350582
Dione,604,2460682.000000,-81746.808665,329361.352043,-164460.776358
Dione,604,2460689.000000,203749.364887,-289188.396181,131609.232245
Dione,604,2460696.000000,-304632.418948,208561.830557,-79632.857623
Dione,604,2460703.000000,361583.944294,-104426.416105,19610.736959
Dione,604,2460710.000000,-375063.780940,-16795.962899,45140.536029
Dione,604,2460717.000000,337222.473744,132805.937258,-102190.166483
Dione,604,2460724.000000,-258175.812046,-233814.571068,147395.294008
Dione,604,2460731.000000,142580.865525,303033.239753,-172420.655879
Dione,604,2460738.000000,-12586.070400,-334176.177571,176123.381793
Dione,604,2460745.000000,-123998.870148,320325.329265,-155639.113154
Dione,604,2460752.000000,239297.618256,-267442.324224,116789.637302
Dione,604,2460759.000000,-328380.589833,176534.622490,-60579.390813
Dione,604,2460766.000000,370908.734203,-66608.037761,-1073.633048
Dione,604,2460773.000000,-368313.476308,-55783.756655,64879.227098
Dione,604,2460780.000000,315658.753400,167776.896662,-118392.471370
Dione,604,2460787.000000,-224393.009689,-260278.439173,157964.158249
Dione,604,2460794.000000,101010.839769,317397.472500,-175906.701332
Dione,604,2460801.000000,31509.241504,-334921.688850,172241.710390
Dione,604,2460808.000000,-164614.015683,306932.433310,-144699.790579
Dione,604,2460815.000000,271516.332380,-242084.679574,100405.715284
Dione,604,2460822.000000,-347625.412432,142071.422166,-40689.836487
Dione,604,2460829.000000,375187.334551,-27836.604246,-21767.295060
Dione,604,2460836.000000,-356571.436419,-93981.406525,83720.869565
Dione,604,2460843.000000,289741.813670,200434.017741,-132963.892995
Dione,604,2460850.000000,-187510.462857,-283233.144904,166398.850095
Dione,604,2460857.000000,58100.305500,327435.582492,-177001.998837
Dione,604,2460864.000000,75085.096715,-331080.112158,166012.872177
Dione,604,2460871.000000,-203002.542560,289318.672861,-131770.243586
Dione,604,2460878.000000,300027.639079,-213453.267850,82670.055408
Dione,604,2460885.000000,-362091.895120,105720.216662,-20276.108124
Dione,604,2460892.000000,374295.503196,11343.328912,-42173.798293
Dione,604,2460899.000000,-339982.042966,-130929.176322,101440.210804
Dione,604,2460906.000000,259940.311752,230276.030228,-145687.397193
Dione,604,2460913.000000,-148106.835135,-302255.204101,172533.854267
Dione,604,2460920.000000,14363.335688,332993.087760,-175675.029377
Dione,604,2460927.000000,117578.308593,-322745.810386,157540.855342
Dione,604,2460934.000000,-238543.081249,267751.318144,-117049.536262
Dione,604,2460941.000000,324443.187209,-181851.404718,63777.750193
Dione,604,2460948.000000,-371637.908813,67934.075192,411.743822
Dione,604,2460955.000000,368270.871510,50261.118478,-61946.481398
Dione,604,2460962.000000,-318719.595872,-166065.783154,117760.999928
Dione,604,2460969.000000,226570.331590,256975.782055,-156424.017150
Dione,604,2460976.000000,-106736.025629,-317127.985754,176310.466176
Dione,604,2460983.000000,-29572.679629,333939.708270,-171919.833032
Dione,604,2460990.000000,158526.189554,-309986.717148,146906.329324
Dione,604,2460997.000000,-270801.492028,242552.662304,-100749.770907
Dione,604,2461004.000000,344350.728006,-147789.306231,44036.706752
Dione,604,2461011.000000,-376086.978607,29167.246688,21118.045299
Dione,604,2461018.000000,357218.886202,88498.668736,-80877.076490
Dione,604,2461025.000000,-293115.082647,-198888.952556,132452.146329
Dione,604,2461032.000000,190006.377829,280162.049060,-165015.246538
Dione,604,2461039.000000,-63857.041140,-327703.797297,177695.565393
Dione,604,2461046.000000,-73057.244168,330319.115402,-165821.830147
Dione,604,2461053.000000,197276.001744,-292955.616262,134252.140538
Dione,604,2461060.000000,-299413.674051,213976.739244,-83037.679417
Dione,604,2461067.000000,359560.215404,-111722.779215,23702.824630
Dione,604,2461074.000000,-375362.958807,-10013.132866,41540.563975
Dione,604,2461081.000000,341225.623971,125613.702001,-98743.316092
Dione,604,2461088.000000,-263510.293636,-229038.051808,145359.454317
Dione,604,2461095.000000,150887.728339,299468.629457,-171332.142907
Dione,604,2461102.000000,-20047.487023,-333788.466208,176644.285723
Dione,604,2461109.000000,-115613.322015,322189.242130,-157457.101247
Dione,604,2461116.000000,233312.798824,-271941.022614,119778.733333
Dione,604,2461123.000000,-323930.097355,182418.252848,-64162.453350
Dione,604,2461130.000000,369896.825648,-74052.879933,3001.286088
Dione,604,2461137.000000,-369553.340996,-49045.219278,61394.564552
Dione,604,2461144.000000,320559.669078,160950.341235,-115229.233313
Dione,604,2461151.000000,-230261.941122,-256096.832347,156300.613697
Dione,604,2461158.000000,109708.563880,314702.895415,-175323.257925
Dione,604,2461165.000000,23994.367270,-335314.749387,173189.241099
Dione,604,2461172.000000,-156636.631458,309610.331969,-146916.462204
Dione,604,2461179.000000,266215.875887,-247222.534709,103673.101615
Dione,604,2461186.000000,-343994.633127,148429.693725,-44448.571081
Dione,604,2461193.000000,375141.510172,-35390.633485,-17726.429208
Dione,604,2461200.000000,-358706.680337,-87436.646379,80426.788656
Dione,604,2461207.000000,295567.001556,194044.124156,-130125.346899
Dione,604,2461214.000000,-193884.182252,-279616.943303,165090.451255
Dione,604,2461221.000000,66962.064985,325644.906882,-176920.029492
Dione,604,2461228.000000,67670.268617,-332300.262188,167397.099090
Dione,604,2461235.000000,-195401.921334,292822.792515,-134395.056325
Dione,604,2461242.000000,295458.111750,-219111.427688,86148.303386
Dione,604,2461249.000000,-359385.744634,112411.561044,-24124.661037
Dione,604,2461256.000000,375258.356053,3665.413381,-38165.090970
Dione,604,2461263.000000,-342922.824027,-124614.048551,98348.892500
Dione,604,2461270.000000,266519.105415,224510.589442,-143257.906503
Dione,604,2461277.000000,-154930.863618,-299306.422236,171631.421875
Dione,604,2461284.000000,23392.102210,332075.477705,-176080.842603
Dione,604,2461291.000000,110440.452098,-324732.704998,159314.139262
Dione,604,2461298.000000,-231475.691149,272058.018370,-120055.336188
Dione,604,2461305.000000,320606.313061,-188038.907952,67470.919321
Dione,604,2461312.000000,-369843.124655,74812.795417,-3450.348923
Dione,604,2461319.000000,370268.154067,42675.970394,-58088.397063
Dione,604,2461326.000000,-322497.728282,-160005.821418,114891.663192
Dione,604,2461333.000000,233804.929587,251854.950581,-154407.227835
Dione,604,2461340.000000,-113837.380735,-314930.696221,175843.119951
Dione,604,2461347.000000,-20442.739580,333965.264532,-172845.207297
Dione,604,2461354.000000,151674.321250,-312700.965541,149047.412726
Dione,604,2461361.000000,-264448.152591,247509.957173,-104038.324121
Dione,604,2461368.000000,341398.190228,-154427.329785,47886.989452
Dione,604,2461375.000000,-375210.639183,36260.966007,17231.127452
Dione,604,2461382.000000,360185.523630,81128.066594,-77229.717285
Dione,604,2461389.000000,-297671.508448,-193251.067838,129889.385439
Dione,604,2461396.000000,197938.614901,275729.229908,-163440.287529
Dione,604,2461403.000000,-71147.645148,-326239.967698,177646.898050
Dione,604,2461410.000000,-64074.354271,331309.453331,-167254.020100
Dione,604,2461417.000000,190806.267680,-296448.234447,136777.875486
Dione,604,2461424.000000,-293755.242490,219589.353672,-86611.722587
Dione,604,2461431.000000,357554.102754,-118679.177980,27632.464859
Dione,604,2461438.000000,-375495.020585,-2770.641432,37675.572944
Dione,604,2461445.000000,345193.608813,118410.540716,-95288.522689
Dione,604,2461452.000000,-268729.863789,-223900.515766,143136.247690
Dione,604,2461459.000000,159386.708375,295868.366673,-170264.680216
Dione,604,2461466.000000,-27577.433726,-333092.063584,177038.771663
Dione,604,2461473.000000,-106791.722174,324093.459447,-159368.807415
Dione,604,2461480.000000,227375.644621,-276152.347676,122642.302223
Dione,604,2461487.000000,-319025.049070,188725.172328,-68034.921810
Dione,604,2461494.000000,368789.600819,-81316.486352,7006.258088
Dione,604,2461501.000000,-370643.995726,-41816.240082,57634.997233
Dione,604,2461508.000000,325526.576327,154052.287525,-112042.828427
Dione,604,2461515.000000,-236169.371522,-251419.472997,154401.778251
Dione,604,2461522.000000,118615.560834,311949.637597,-174757.778067
Dione,604,2461529.000000,16379.914383,-335419.642588,174030.411347
Dione,604,2461536.000000,-147991.673326,312446.559403,-149315.239476
Dione,604,2461543.000000,260855.960432,-252032.707869,106805.617587
Dione,604,2461550.000000,-339986.089955,155235.720726,-48499.840741
Dione,604,2461557.000000,375001.046384,-42898.049215,-13690.297787
Dione,604,2461564.000000,-360689.452961,-80250.223072,76786.100656
